Mark_ID,Student_ID,Course_ID,Assignment,Quiz,Mid_Sem,End_Sem,Total,Grade,Grade_Point
MRK22873,STU2288,CRS383,9,5,19,41,74,B+,8
MRK22874,STU2288,CRS384,10,6,24,23,63,B,7
MRK22875,STU2288,CRS385,9,5,13,19,46,D,5
MRK22876,STU2288,CRS386,7,4,28,50,89,A,9
MRK22877,STU2288,CRS387,7,7,16,29,59,C,6
MRK22878,STU2288,CRS388,9,8,17,32,66,B,7
MRK22879,STU2288,CRS389,6,7,30,27,70,B+,8
MRK22880,STU2288,CRS390,6,10,25,37,78,B+,8
MRK22881,STU2289,CRS381,5,6,21,42,74,B+,8
MRK22882,STU2289,CRS382,7,10,27,42,86,A,9
MRK22883,STU2289,CRS383,6,8,20,39,73,B+,8
MRK22884,STU2289,CRS384,7,8,11,44,70,B+,8
MRK22885,STU2289,CRS385,10,5,29,43,87,A,9
MRK22886,STU2289,CRS386,5,4,14,41,64,B,7
MRK22887,STU2289,CRS387,5,9,13,30,57,C,6
MRK22888,STU2289,CRS388,7,7,21,27,62,B,7
MRK22889,STU2289,CRS389,9,4,20,36,69,B,7
MRK22890,STU2289,CRS390,8,4,14,38,64,B,7
MRK22891,STU2290,CRS381,8,8,26,32,74,B+,8
MRK22892,STU2290,CRS382,7,10,11,35,63,B,7
MRK22893,STU2290,CRS383,7,9,22,46,84,A,9
MRK22894,STU2290,CRS384,9,10,15,39,73,B+,8
MRK22895,STU2290,CRS385,7,7,29,19,62,B,7
MRK22896,STU2290,CRS386,7,9,11,21,48,D,5
MRK22897,STU2290,CRS387,5,10,27,26,68,B,7
MRK22898,STU2290,CRS388,7,10,16,32,65,B,7
MRK22899,STU2290,CRS389,10,9,30,19,68,B,7
MRK22900,STU2290,CRS390,7,4,18,46,75,B+,8
MRK22901,STU2291,CRS381,6,5,28,26,65,B,7
MRK22902,STU2291,CRS382,5,8,29,34,76,B+,8
MRK22903,STU2291,CRS383,6,6,30,38,80,A,9
MRK22904,STU2291,CRS384,7,5,18,49,79,B+,8
MRK22905,STU2291,CRS385,5,8,16,49,78,B+,8
MRK22906,STU2291,CRS386,9,9,15,44,77,B+,8
MRK22907,STU2291,CRS387,8,6,30,49,93,A+,10
MRK22908,STU2291,CRS388,6,7,17,39,69,B,7
MRK22909,STU2291,CRS389,10,7,21,26,64,B,7
MRK22910,STU2291,CRS390,6,9,19,21,55,C,6
MRK22911,STU2292,CRS381,5,5,21,23,54,C,6
MRK22912,STU2292,CRS382,5,5,21,48,79,B+,8
MRK22913,STU2292,CRS383,6,5,13,18,42,D,5
MRK22914,STU2292,CRS384,6,4,26,26,62,B,7
MRK22915,STU2292,CRS385,5,6,13,28,52,C,6
MRK22916,STU2292,CRS386,9,4,21,22,56,C,6
MRK22917,STU2292,CRS387,9,8,17,50,84,A,9
MRK22918,STU2292,CRS388,7,7,14,43,71,B+,8
MRK22919,STU2292,CRS389,5,4,30,26,65,B,7
MRK22920,STU2292,CRS390,6,9,29,35,79,B+,8
MRK22921,STU2293,CRS381,7,5,20,41,73,B+,8
MRK22922,STU2293,CRS382,10,10,24,30,74,B+,8
MRK22923,STU2293,CRS383,8,7,24,25,64,B,7
MRK22924,STU2293,CRS384,7,6,18,25,56,C,6
MRK22925,STU2293,CRS385,10,8,23,24,65,B,7
MRK22926,STU2293,CRS386,6,5,26,44,81,A,9
MRK22927,STU2293,CRS387,7,6,10,49,72,B+,8
MRK22928,STU2293,CRS388,7,6,14,20,47,D,5
MRK22929,STU2293,CRS389,7,9,15,47,78,B+,8
MRK22930,STU2293,CRS390,9,10,15,20,54,C,6
MRK22931,STU2294,CRS381,9,8,22,32,71,B+,8
MRK22932,STU2294,CRS382,6,10,27,34,77,B+,8
MRK22933,STU2294,CRS383,7,9,27,20,63,B,7
MRK22934,STU2294,CRS384,9,7,27,27,70,B+,8
MRK22935,STU2294,CRS385,6,4,26,42,78,B+,8
MRK22936,STU2294,CRS386,5,7,22,46,80,A,9
MRK22937,STU2294,CRS387,6,6,26,49,87,A,9
MRK22938,STU2294,CRS388,9,9,21,35,74,B+,8
MRK22939,STU2294,CRS389,7,5,26,32,70,B+,8
MRK22940,STU2294,CRS390,10,8,14,34,66,B,7
MRK22941,STU2295,CRS381,6,6,24,50,86,A,9
MRK22942,STU2295,CRS382,5,8,20,32,65,B,7
MRK22943,STU2295,CRS383,10,4,21,46,81,A,9
MRK22944,STU2295,CRS384,6,5,21,31,63,B,7
MRK22945,STU2295,CRS385,9,9,30,40,88,A,9
MRK22946,STU2295,CRS386,9,9,26,37,81,A,9
MRK22947,STU2295,CRS387,7,6,21,45,79,B+,8
MRK22948,STU2295,CRS388,7,8,12,36,63,B,7
MRK22949,STU2295,CRS389,9,9,14,25,57,C,6
MRK22950,STU2295,CRS390,5,6,18,19,48,D,5
MRK22951,STU2296,CRS381,5,4,22,45,76,B+,8
MRK22952,STU2296,CRS382,10,4,27,31,72,B+,8
MRK22953,STU2296,CRS383,7,9,28,48,92,A+,10
MRK22954,STU2296,CRS384,7,7,13,45,72,B+,8
MRK22955,STU2296,CRS385,9,8,25,39,81,A,9
MRK22956,STU2296,CRS386,6,4,13,40,63,B,7
MRK22957,STU2296,CRS387,7,5,17,49,78,B+,8
MRK22958,STU2296,CRS388,9,5,21,23,58,C,6
MRK22959,STU2296,CRS389,7,6,11,33,57,C,6
MRK22960,STU2296,CRS390,7,9,10,38,64,B,7
MRK22961,STU2297,CRS381,6,8,14,28,56,C,6
MRK22962,STU2297,CRS382,8,8,19,40,75,B+,8
MRK22963,STU2297,CRS383,9,9,13,35,66,B,7
MRK22964,STU2297,CRS384,10,8,19,44,81,A,9
MRK22965,STU2297,CRS385,9,6,25,45,85,A,9
MRK22966,STU2297,CRS386,9,10,22,24,65,B,7
MRK22967,STU2297,CRS387,10,6,14,42,72,B+,8
MRK22968,STU2297,CRS388,8,7,10,18,43,D,5
MRK22969,STU2297,CRS389,7,5,13,27,52,C,6
MRK22970,STU2297,CRS390,10,6,20,36,72,B+,8
MRK22971,STU2298,CRS381,10,8,30,31,79,B+,8
MRK22972,STU2298,CRS382,8,10,17,38,73,B+,8
MRK22973,STU2298,CRS383,7,10,17,38,72,B+,8
MRK22974,STU2298,CRS384,5,8,29,29,71,B+,8
MRK22975,STU2298,CRS385,5,5,29,26,65,B,7
MRK22976,STU2298,CRS386,8,9,22,25,64,B,7
MRK22977,STU2298,CRS387,8,10,10,27,55,C,6
MRK22978,STU2298,CRS388,7,5,12,28,52,C,6
MRK22979,STU2298,CRS389,7,5,12,43,67,B,7
MRK22980,STU2298,CRS390,6,9,29,26,70,B+,8
MRK22981,STU2299,CRS381,9,6,13,20,48,D,5
MRK22982,STU2299,CRS382,7,10,16,34,67,B,7
MRK22983,STU2299,CRS383,8,4,20,29,61,B,7
MRK22984,STU2299,CRS384,8,9,22,46,85,A,9
MRK22985,STU2299,CRS385,5,10,26,36,77,B+,8
MRK22986,STU2299,CRS386,7,10,28,23,68,B,7
MRK22987,STU2299,CRS387,7,9,20,28,64,B,7
MRK22988,STU2299,CRS388,5,8,11,27,51,C,6
MRK22989,STU2299,CRS389,6,5,28,47,86,A,9
MRK22990,STU2299,CRS390,7,10,18,25,60,B,7
MRK22991,STU2300,CRS381,7,5,12,50,74,B+,8
MRK22992,STU2300,CRS382,9,8,20,34,71,B+,8
MRK22993,STU2300,CRS383,8,8,30,38,84,A,9
MRK22994,STU2300,CRS384,10,7,13,18,48,D,5
MRK22995,STU2300,CRS385,5,7,19,26,57,C,6
MRK22996,STU2300,CRS386,7,7,24,31,69,B,7
MRK22997,STU2300,CRS387,6,5,26,39,76,B+,8
MRK22998,STU2300,CRS388,10,4,25,37,76,B+,8
MRK22999,STU2300,CRS389,8,9,27,19,63,B,7
MRK23000,STU2300,CRS390,5,6,20,23,54,C,6
MRK23001,STU2301,CRS381,10,5,27,42,84,A,9
MRK23002,STU2301,CRS382,7,7,20,45,79,B+,8
MRK23003,STU2301,CRS383,6,6,25,28,65,B,7
MRK23004,STU2301,CRS384,9,4,29,31,73,B+,8
MRK23005,STU2301,CRS385,9,5,29,27,70,B+,8
MRK23006,STU2301,CRS386,5,4,16,46,71,B+,8
MRK23007,STU2301,CRS387,6,5,25,35,71,B+,8
MRK23008,STU2301,CRS388,10,6,25,46,87,A,9
MRK23009,STU2301,CRS389,9,7,30,34,80,A,9
MRK23010,STU2301,CRS390,5,5,29,41,80,A,9
MRK23011,STU2302,CRS381,6,10,21,31,68,B,7
MRK23012,STU2302,CRS382,7,6,26,35,74,B+,8
MRK23013,STU2302,CRS383,5,10,24,28,67,B,7
MRK23014,STU2302,CRS384,6,5,24,23,58,C,6
MRK23015,STU2302,CRS385,8,6,15,50,79,B+,8
MRK23016,STU2302,CRS386,9,4,16,27,56,C,6
MRK23017,STU2302,CRS387,5,7,18,38,68,B,7
MRK23018,STU2302,CRS388,7,10,21,45,83,A,9
MRK23019,STU2302,CRS389,6,4,25,39,74,B+,8
MRK23020,STU2302,CRS390,6,5,15,34,60,B,7
MRK23021,STU2303,CRS381,10,7,29,24,70,B+,8
MRK23022,STU2303,CRS382,8,10,23,32,73,B+,8
MRK23023,STU2303,CRS383,9,10,30,29,78,B+,8
MRK23024,STU2303,CRS384,6,7,23,49,85,A,9
MRK23025,STU2303,CRS385,9,4,14,21,48,D,5
MRK23026,STU2303,CRS386,7,6,14,25,52,C,6
MRK23027,STU2303,CRS387,9,7,25,48,89,A,9
MRK23028,STU2303,CRS388,5,5,17,45,72,B+,8
MRK23029,STU2303,CRS389,6,4,30,19,59,C,6
MRK23030,STU2303,CRS390,8,10,25,41,84,A,9
MRK23031,STU2304,CRS381,8,5,28,43,84,A,9
MRK23032,STU2304,CRS382,8,7,14,37,66,B,7
MRK23033,STU2304,CRS383,7,5,11,49,72,B+,8
MRK23034,STU2304,CRS384,9,5,28,28,70,B+,8
MRK23035,STU2304,CRS385,8,5,27,49,89,A,9
MRK23036,STU2304,CRS386,10,9,13,25,57,C,6
MRK23037,STU2304,CRS387,9,9,19,23,60,B,7
MRK23038,STU2304,CRS388,7,6,27,41,81,A,9
MRK23039,STU2304,CRS389,5,7,17,33,62,B,7
MRK23040,STU2304,CRS390,5,4,15,31,55,C,6
MRK23041,STU2305,CRS381,8,10,16,27,61,B,7
MRK23042,STU2305,CRS382,8,10,15,44,77,B+,8
MRK23043,STU2305,CRS383,7,9,11,27,54,C,6
MRK23044,STU2305,CRS384,8,6,21,33,68,B,7
MRK23045,STU2305,CRS385,9,5,18,50,82,A,9
MRK23046,STU2305,CRS386,8,6,21,44,79,B+,8
MRK23047,STU2305,CRS387,8,4,16,40,68,B,7
MRK23048,STU2305,CRS388,7,4,13,27,51,C,6
MRK23049,STU2305,CRS389,5,10,18,38,71,B+,8
MRK23050,STU2305,CRS390,8,4,19,40,71,B+,8
MRK23051,STU2306,CRS381,8,9,27,39,83,A,9
MRK23052,STU2306,CRS382,7,7,11,43,68,B,7
MRK23053,STU2306,CRS383,6,5,25,36,72,B+,8
MRK23054,STU2306,CRS384,6,7,21,36,70,B+,8
MRK23055,STU2306,CRS385,6,8,10,40,64,B,7
MRK23056,STU2306,CRS386,9,5,26,38,78,B+,8
MRK23057,STU2306,CRS387,8,7,29,24,68,B,7
MRK23058,STU2306,CRS388,6,10,23,22,61,B,7
MRK23059,STU2306,CRS389,10,5,30,19,64,B,7
MRK23060,STU2306,CRS390,9,4,15,33,61,B,7
MRK23061,STU2307,CRS381,7,6,23,49,85,A,9
MRK23062,STU2307,CRS382,10,7,20,44,81,A,9
MRK23063,STU2307,CRS383,9,4,12,24,49,D,5
MRK23064,STU2307,CRS384,7,10,22,36,75,B+,8
MRK23065,STU2307,CRS385,9,6,16,34,65,B,7
MRK23066,STU2307,CRS386,7,5,23,37,72,B+,8
MRK23067,STU2307,CRS387,5,8,17,35,65,B,7
MRK23068,STU2307,CRS388,6,4,25,34,69,B,7
MRK23069,STU2307,CRS389,10,9,15,32,66,B,7
MRK23070,STU2307,CRS390,6,8,19,48,81,A,9
MRK23071,STU2308,CRS381,7,4,28,25,64,B,7
MRK23072,STU2308,CRS382,10,4,14,42,70,B+,8
MRK23073,STU2308,CRS383,8,4,13,33,58,C,6
MRK23074,STU2308,CRS384,6,8,25,19,58,C,6
MRK23075,STU2308,CRS385,9,4,12,39,64,B,7
MRK23076,STU2308,CRS386,9,10,29,21,69,B,7
MRK23077,STU2308,CRS387,6,7,27,41,81,A,9
MRK23078,STU2308,CRS388,10,10,18,20,58,C,6
MRK23079,STU2308,CRS389,10,10,19,18,57,C,6
MRK23080,STU2308,CRS390,8,5,28,39,80,A,9
MRK23081,STU2309,CRS381,9,7,18,49,83,A,9
MRK23082,STU2309,CRS382,9,4,26,29,68,B,7
MRK23083,STU2309,CRS383,5,7,27,34,73,B+,8
MRK23084,STU2309,CRS384,9,9,23,47,88,A,9
MRK23085,STU2309,CRS385,6,8,10,35,59,C,6
MRK23086,STU2309,CRS386,7,8,12,22,49,D,5
MRK23087,STU2309,CRS387,6,4,15,27,52,C,6
MRK23088,STU2309,CRS388,8,4,12,35,59,C,6
MRK23089,STU2309,CRS389,7,10,14,36,67,B,7
MRK23090,STU2309,CRS390,10,6,16,40,72,B+,8
MRK23091,STU2310,CRS381,10,4,22,27,63,B,7
MRK23092,STU2310,CRS382,5,7,15,41,68,B,7
MRK23093,STU2310,CRS383,10,10,15,41,76,B+,8
MRK23094,STU2310,CRS384,9,8,30,24,71,B+,8
MRK23095,STU2310,CRS385,5,10,26,36,77,B+,8
MRK23096,STU2310,CRS386,8,6,27,20,61,B,7
MRK23097,STU2310,CRS387,9,10,20,41,80,A,9
MRK23098,STU2310,CRS388,5,4,15,45,69,B,7
MRK23099,STU2310,CRS389,6,5,27,22,60,B,7
MRK23100,STU2310,CRS390,9,9,17,25,60,B,7
MRK23101,STU2311,CRS381,8,8,28,39,83,A,9
MRK23102,STU2311,CRS382,8,5,29,23,65,B,7
MRK23103,STU2311,CRS383,10,5,21,50,86,A,9
MRK23104,STU2311,CRS384,10,8,12,33,63,B,7
MRK23105,STU2311,CRS385,8,8,11,28,55,C,6
MRK23106,STU2311,CRS386,7,7,25,45,84,A,9
MRK23107,STU2311,CRS387,10,4,23,19,56,C,6
MRK23108,STU2311,CRS388,5,10,29,48,92,A+,10
MRK23109,STU2311,CRS389,9,4,10,41,64,B,7
MRK23110,STU2311,CRS390,10,5,15,18,48,D,5
MRK23111,STU2312,CRS381,5,8,16,41,70,B+,8
MRK23112,STU2312,CRS382,7,5,28,23,63,B,7
MRK23113,STU2312,CRS383,10,9,29,35,83,A,9
MRK23114,STU2312,CRS384,8,8,27,41,84,A,9
MRK23115,STU2312,CRS385,9,6,17,27,59,C,6
MRK23116,STU2312,CRS386,5,8,29,40,82,A,9
MRK23117,STU2312,CRS387,6,9,24,22,61,B,7
MRK23118,STU2312,CRS388,9,10,27,24,70,B+,8
MRK23119,STU2312,CRS389,10,10,30,47,97,A+,10
MRK23120,STU2312,CRS390,8,6,11,33,58,C,6
MRK23121,STU2313,CRS381,10,9,25,23,67,B,7
MRK23122,STU2313,CRS382,8,6,13,28,55,C,6
MRK23123,STU2313,CRS383,7,7,10,27,51,C,6
MRK23124,STU2313,CRS384,10,10,19,48,87,A,9
MRK23125,STU2313,CRS385,10,4,25,44,83,A,9
MRK23126,STU2313,CRS386,8,6,29,37,80,A,9
MRK23127,STU2313,CRS387,9,5,26,42,82,A,9
MRK23128,STU2313,CRS388,10,8,10,20,48,D,5
MRK23129,STU2313,CRS389,8,10,19,45,82,A,9
MRK23130,STU2313,CRS390,5,10,19,49,83,A,9
MRK23131,STU2314,CRS381,8,9,24,40,81,A,9
MRK23132,STU2314,CRS382,5,9,10,28,52,C,6
MRK23133,STU2314,CRS383,9,10,11,40,70,B+,8
MRK23134,STU2314,CRS384,5,6,19,19,49,D,5
MRK23135,STU2314,CRS385,5,4,16,32,57,C,6
MRK23136,STU2314,CRS386,8,8,29,24,69,B,7
MRK23137,STU2314,CRS387,8,6,24,28,66,B,7
MRK23138,STU2314,CRS388,7,6,28,45,86,A,9
MRK23139,STU2314,CRS389,6,8,18,19,51,C,6
MRK23140,STU2314,CRS390,5,5,12,24,46,D,5
MRK23141,STU2315,CRS381,6,10,25,33,74,B+,8
MRK23142,STU2315,CRS382,6,5,12,22,45,D,5
MRK23143,STU2315,CRS383,6,8,16,47,77,B+,8
MRK23144,STU2315,CRS384,8,4,15,36,63,B,7
MRK23145,STU2315,CRS385,9,9,16,38,72,B+,8
MRK23146,STU2315,CRS386,10,10,21,42,83,A,9
MRK23147,STU2315,CRS387,7,4,24,29,64,B,7
MRK23148,STU2315,CRS388,10,4,12,36,62,B,7
MRK23149,STU2315,CRS389,10,6,12,49,77,B+,8
MRK23150,STU2315,CRS390,9,8,10,48,75,B+,8
MRK23151,STU2316,CRS381,8,7,15,41,71,B+,8
MRK23152,STU2316,CRS382,9,9,23,31,72,B+,8
MRK23153,STU2316,CRS383,5,7,16,23,51,C,6
MRK23154,STU2316,CRS384,9,10,14,35,68,B,7
MRK23155,STU2316,CRS385,6,8,23,35,72,B+,8
MRK23156,STU2316,CRS386,8,8,28,25,69,B,7
MRK23157,STU2316,CRS387,8,9,22,27,66,B,7
MRK23158,STU2316,CRS388,10,8,14,20,52,C,6
MRK23159,STU2316,CRS389,7,5,20,21,53,C,6
MRK23160,STU2316,CRS390,6,4,20,47,77,B+,8
MRK23161,STU2317,CRS381,8,4,20,19,51,C,6
MRK23162,STU2317,CRS382,5,6,30,27,68,B,7
MRK23163,STU2317,CRS383,7,7,18,36,68,B,7
MRK23164,STU2317,CRS384,8,6,22,32,68,B,7
MRK23165,STU2317,CRS385,6,8,14,29,57,C,6
MRK23166,STU2317,CRS386,5,5,28,23,61,B,7
MRK23167,STU2317,CRS387,10,8,18,37,73,B+,8
MRK23168,STU2317,CRS388,9,4,11,26,50,C,6
MRK23169,STU2317,CRS389,5,8,29,30,72,B+,8
MRK23170,STU2317,CRS390,10,6,29,18,63,B,7
MRK23171,STU2318,CRS381,10,4,24,49,87,A,9
MRK23172,STU2318,CRS382,10,6,14,23,53,C,6
MRK23173,STU2318,CRS383,9,7,17,28,61,B,7
MRK23174,STU2318,CRS384,5,6,26,50,87,A,9
MRK23175,STU2318,CRS385,7,7,21,26,61,B,7
MRK23176,STU2318,CRS386,8,10,20,23,61,B,7
MRK23177,STU2318,CRS387,5,4,15,42,66,B,7
MRK23178,STU2318,CRS388,10,10,20,33,73,B+,8
MRK23179,STU2318,CRS389,6,8,27,32,73,B+,8
MRK23180,STU2318,CRS390,5,5,19,23,52,C,6
MRK23181,STU2319,CRS381,5,5,23,41,74,B+,8
MRK23182,STU2319,CRS382,6,4,10,26,46,D,5
MRK23183,STU2319,CRS383,10,4,18,32,64,B,7
MRK23184,STU2319,CRS384,7,10,16,18,51,C,6
MRK23185,STU2319,CRS385,10,4,28,30,72,B+,8
MRK23186,STU2319,CRS386,8,10,24,20,62,B,7
MRK23187,STU2319,CRS387,7,10,25,35,77,B+,8
MRK23188,STU2319,CRS388,6,6,27,25,64,B,7
MRK23189,STU2319,CRS389,10,5,15,38,68,B,7
MRK23190,STU2319,CRS390,6,8,29,25,68,B,7
MRK23191,STU2320,CRS381,8,4,14,36,62,B,7
MRK23192,STU2320,CRS382,10,6,10,41,67,B,7
MRK23193,STU2320,CRS383,8,6,28,47,89,A,9
MRK23194,STU2320,CRS384,5,9,27,32,73,B+,8
MRK23195,STU2320,CRS385,10,4,26,23,63,B,7
MRK23196,STU2320,CRS386,10,6,23,33,72,B+,8
MRK23197,STU2320,CRS387,9,8,23,23,63,B,7
MRK23198,STU2320,CRS388,10,8,18,43,79,B+,8
MRK23199,STU2320,CRS389,7,8,17,27,59,C,6
MRK23200,STU2320,CRS390,6,5,12,18,41,D,5
MRK23201,STU2321,CRS381,5,6,13,32,56,C,6
MRK23202,STU2321,CRS382,10,6,12,35,63,B,7
MRK23203,STU2321,CRS383,5,5,24,33,67,B,7
MRK23204,STU2321,CRS384,7,5,19,28,59,C,6
MRK23205,STU2321,CRS385,7,8,24,19,58,C,6
MRK23206,STU2321,CRS386,7,7,28,33,75,B+,8
MRK23207,STU2321,CRS387,6,6,13,43,68,B,7
MRK23208,STU2321,CRS388,6,5,13,47,71,B+,8
MRK23209,STU2321,CRS389,6,9,10,32,57,C,6
MRK23210,STU2321,CRS390,5,4,30,21,60,B,7
MRK23211,STU2322,CRS381,8,9,18,32,67,B,7
MRK23212,STU2322,CRS382,5,6,19,45,75,B+,8
MRK23213,STU2322,CRS383,8,7,29,26,70,B+,8
MRK23214,STU2322,CRS384,6,6,30,49,91,A+,10
MRK23215,STU2322,CRS385,9,5,15,42,71,B+,8
MRK23216,STU2322,CRS386,5,9,12,28,54,C,6
MRK23217,STU2322,CRS387,7,10,22,31,70,B+,8
MRK23218,STU2322,CRS388,9,8,17,19,53,C,6
MRK23219,STU2322,CRS389,8,8,29,32,77,B+,8
MRK23220,STU2322,CRS390,5,6,27,30,68,B,7
MRK23221,STU2323,CRS381,6,5,16,47,74,B+,8
MRK23222,STU2323,CRS382,7,5,26,21,59,C,6
MRK23223,STU2323,CRS383,10,9,17,18,54,C,6
MRK23224,STU2323,CRS384,8,6,30,34,78,B+,8
MRK23225,STU2323,CRS385,8,6,12,23,49,D,5
MRK23226,STU2323,CRS386,9,4,12,28,53,C,6
MRK23227,STU2323,CRS387,6,9,26,39,80,A,9
MRK23228,STU2323,CRS388,8,9,14,45,76,B+,8
MRK23229,STU2323,CRS389,6,4,10,43,63,B,7
MRK23230,STU2323,CRS390,5,10,19,50,84,A,9
MRK23231,STU2324,CRS381,8,7,22,24,61,B,7
MRK23232,STU2324,CRS382,5,7,10,32,54,C,6
MRK23233,STU2324,CRS383,6,5,29,42,82,A,9
MRK23234,STU2324,CRS384,5,5,27,34,71,B+,8
MRK23235,STU2324,CRS385,8,7,26,33,74,B+,8
MRK23236,STU2324,CRS386,9,5,13,35,62,B,7
MRK23237,STU2324,CRS387,8,6,11,40,65,B,7
MRK23238,STU2324,CRS388,10,9,30,33,82,A,9
MRK23239,STU2324,CRS389,10,4,20,48,82,A,9
MRK23240,STU2324,CRS390,7,10,16,50,83,A,9
MRK23241,STU2325,CRS381,7,4,21,47,79,B+,8
MRK23242,STU2325,CRS382,6,4,17,24,51,C,6
MRK23243,STU2325,CRS383,7,5,26,19,57,C,6
MRK23244,STU2325,CRS384,7,9,14,21,51,C,6
MRK23245,STU2325,CRS385,8,9,14,41,72,B+,8
MRK23246,STU2325,CRS386,9,4,29,47,89,A,9
MRK23247,STU2325,CRS387,5,9,22,30,66,B,7
MRK23248,STU2325,CRS388,6,8,30,20,64,B,7
MRK23249,STU2325,CRS389,10,5,12,32,59,C,6
MRK23250,STU2325,CRS390,9,4,15,19,47,D,5
MRK23251,STU2326,CRS381,9,6,17,50,82,A,9
MRK23252,STU2326,CRS382,10,8,14,21,53,C,6
MRK23253,STU2326,CRS383,6,8,21,29,64,B,7
MRK23254,STU2326,CRS384,5,5,28,42,80,A,9
MRK23255,STU2326,CRS385,9,8,30,26,73,B+,8
MRK23256,STU2326,CRS386,5,4,16,27,52,C,6
MRK23257,STU2326,CRS387,9,5,18,22,54,C,6
MRK23258,STU2326,CRS388,9,4,17,25,55,C,6
MRK23259,STU2326,CRS389,5,9,23,41,78,B+,8
MRK23260,STU2326,CRS390,6,4,26,35,71,B+,8
MRK23261,STU2327,CRS381,5,9,27,25,66,B,7
MRK23262,STU2327,CRS382,7,4,26,20,57,C,6
MRK23263,STU2327,CRS383,10,7,22,48,87,A,9
MRK23264,STU2327,CRS384,10,10,10,46,76,B+,8
MRK23265,STU2327,CRS385,5,7,26,44,82,A,9
MRK23266,STU2327,CRS386,8,10,11,25,54,C,6
MRK23267,STU2327,CRS387,10,8,13,35,66,B,7
MRK23268,STU2327,CRS388,10,6,28,37,81,A,9
MRK23269,STU2327,CRS389,6,8,11,45,70,B+,8
MRK23270,STU2327,CRS390,8,4,26,28,66,B,7
MRK23271,STU2328,CRS381,10,5,29,46,90,A+,10
MRK23272,STU2328,CRS382,6,6,19,39,70,B+,8
MRK23273,STU2328,CRS383,8,8,21,22,59,C,6
MRK23274,STU2328,CRS384,9,4,15,50,78,B+,8
MRK23275,STU2328,CRS385,5,6,19,34,64,B,7
MRK23276,STU2328,CRS386,8,6,29,22,65,B,7
MRK23277,STU2328,CRS387,6,7,26,28,67,B,7
MRK23278,STU2328,CRS388,9,5,28,24,66,B,7
MRK23279,STU2328,CRS389,10,8,24,50,92,A+,10
MRK23280,STU2328,CRS390,6,5,14,24,49,D,5
MRK23281,STU2329,CRS381,9,4,14,32,59,C,6
MRK23282,STU2329,CRS382,8,8,19,49,84,A,9
MRK23283,STU2329,CRS383,7,8,20,29,64,B,7
MRK23284,STU2329,CRS384,9,6,23,28,66,B,7
MRK23285,STU2329,CRS385,9,6,19,37,71,B+,8
MRK23286,STU2329,CRS386,10,9,21,45,85,A,9
MRK23287,STU2329,CRS387,6,7,13,23,49,D,5
MRK23288,STU2329,CRS388,6,7,29,37,79,B+,8
MRK23289,STU2329,CRS389,5,6,29,23,63,B,7
MRK23290,STU2329,CRS390,5,5,15,35,60,B,7
MRK23291,STU2330,CRS381,5,8,13,44,70,B+,8
MRK23292,STU2330,CRS382,5,9,11,27,52,C,6
MRK23293,STU2330,CRS383,9,10,11,18,48,D,5
MRK23294,STU2330,CRS384,5,6,12,44,67,B,7
MRK23295,STU2330,CRS385,9,4,23,27,63,B,7
MRK23296,STU2330,CRS386,8,8,26,20,62,B,7
MRK23297,STU2330,CRS387,10,4,14,44,72,B+,8
MRK23298,STU2330,CRS388,5,10,23,33,71,B+,8
MRK23299,STU2330,CRS389,10,5,19,33,67,B,7
MRK23300,STU2330,CRS390,10,6,13,23,52,C,6
MRK23301,STU2331,CRS381,6,5,10,25,46,D,5
MRK23302,STU2331,CRS382,7,5,26,28,66,B,7
MRK23303,STU2331,CRS383,6,8,24,32,70,B+,8
MRK23304,STU2331,CRS384,6,10,16,27,59,C,6
MRK23305,STU2331,CRS385,6,4,22,40,72,B+,8
MRK23306,STU2331,CRS386,9,5,26,21,61,B,7
MRK23307,STU2331,CRS387,5,9,18,50,82,A,9
MRK23308,STU2331,CRS388,7,7,22,28,64,B,7
MRK23309,STU2331,CRS389,8,8,16,32,64,B,7
MRK23310,STU2331,CRS390,9,8,27,37,81,A,9
MRK23311,STU2332,CRS381,5,6,13,31,55,C,6
MRK23312,STU2332,CRS382,5,8,30,28,71,B+,8
MRK23313,STU2332,CRS383,7,5,17,27,56,C,6
MRK23314,STU2332,CRS384,10,7,26,31,74,B+,8
MRK23315,STU2332,CRS385,10,7,23,33,73,B+,8
MRK23316,STU2332,CRS386,10,6,22,29,67,B,7
MRK23317,STU2332,CRS387,8,5,19,31,63,B,7
MRK23318,STU2332,CRS388,7,4,20,20,51,C,6
MRK23319,STU2332,CRS389,9,10,28,45,92,A+,10
MRK23320,STU2332,CRS390,5,5,12,43,65,B,7
MRK23321,STU2333,CRS381,10,10,25,19,64,B,7
MRK23322,STU2333,CRS382,6,10,15,37,68,B,7
MRK23323,STU2333,CRS383,7,9,29,41,86,A,9
MRK23324,STU2333,CRS384,8,8,26,22,64,B,7
MRK23325,STU2333,CRS385,7,7,12,39,65,B,7
MRK23326,STU2333,CRS386,10,6,29,38,83,A,9
MRK23327,STU2333,CRS387,5,10,14,34,63,B,7
MRK23328,STU2333,CRS388,9,8,14,44,75,B+,8
MRK23329,STU2333,CRS389,7,8,16,29,60,B,7
MRK23330,STU2333,CRS390,10,10,24,24,68,B,7
MRK23331,STU2334,CRS381,9,6,14,34,63,B,7
MRK23332,STU2334,CRS382,7,4,18,41,70,B+,8
