Fee_ID,Student_ID,Semester,Tuition_Fee,Library_Fee,Exam_Fee,Total_Fee,Amount_Paid,Balance,Status
FEE18059,STU2258,3,90000,3000,2500,95500,95500,0,Paid
FEE18060,STU2258,4,90000,3000,2500,95500,95500,0,Paid
FEE18061,STU2258,5,90000,3000,2500,95500,66199,29301,Partially Paid
FEE18062,STU2258,6,90000,3000,2500,95500,87751,7749,Partially Paid
FEE18063,STU2258,7,90000,3000,2500,95500,0,95500,Pending
FEE18064,STU2258,8,90000,3000,2500,95500,85926,9574,Partially Paid
FEE18065,STU2259,1,90000,3000,2500,95500,95500,0,Paid
FEE18066,STU2259,2,90000,3000,2500,95500,95500,0,Paid
FEE18067,STU2259,3,90000,3000,2500,95500,95500,0,Paid
FEE18068,STU2259,4,90000,3000,2500,95500,75060,20440,Partially Paid
FEE18069,STU2259,5,90000,3000,2500,95500,95500,0,Paid
FEE18070,STU2259,6,90000,3000,2500,95500,95500,0,Paid
FEE18071,STU2259,7,90000,3000,2500,95500,95500,0,Paid
FEE18072,STU2259,8,90000,3000,2500,95500,95500,0,Paid
FEE18073,STU2260,1,90000,3000,2500,95500,73875,21625,Partially Paid
FEE18074,STU2260,2,90000,3000,2500,95500,95500,0,Paid
FEE18075,STU2260,3,90000,3000,2500,95500,95500,0,Paid
FEE18076,STU2260,4,90000,3000,2500,95500,95500,0,Paid
FEE18077,STU2260,5,90000,3000,2500,95500,95500,0,Paid
FEE18078,STU2260,6,90000,3000,2500,95500,95500,0,Paid
FEE18079,STU2260,7,90000,3000,2500,95500,49674,45826,Partially Paid
FEE18080,STU2260,8,90000,3000,2500,95500,95500,0,Paid
FEE18081,STU2261,1,90000,3000,2500,95500,95500,0,Paid
FEE18082,STU2261,2,90000,3000,2500,95500,95500,0,Paid
FEE18083,STU2261,3,90000,3000,2500,95500,54814,40686,Partially Paid
FEE18084,STU2261,4,90000,3000,2500,95500,68058,27442,Partially Paid
FEE18085,STU2261,5,90000,3000,2500,95500,95500,0,Paid
FEE18086,STU2261,6,90000,3000,2500,95500,95500,0,Paid
FEE18087,STU2261,7,90000,3000,2500,95500,0,95500,Pending
FEE18088,STU2261,8,90000,3000,2500,95500,95500,0,Paid
FEE18089,STU2262,1,90000,3000,2500,95500,95500,0,Paid
FEE18090,STU2262,2,90000,3000,2500,95500,95500,0,Paid
FEE18091,STU2262,3,90000,3000,2500,95500,95500,0,Paid
FEE18092,STU2262,4,90000,3000,2500,95500,95500,0,Paid
FEE18093,STU2262,5,90000,3000,2500,95500,95500,0,Paid
FEE18094,STU2262,6,90000,3000,2500,95500,95500,0,Paid
FEE18095,STU2262,7,90000,3000,2500,95500,84727,10773,Partially Paid
FEE18096,STU2262,8,90000,3000,2500,95500,95500,0,Paid
FEE18097,STU2263,1,90000,3000,2500,95500,95500,0,Paid
FEE18098,STU2263,2,90000,3000,2500,95500,82904,12596,Partially Paid
FEE18099,STU2263,3,90000,3000,2500,95500,95500,0,Paid
FEE18100,STU2263,4,90000,3000,2500,95500,95500,0,Paid
FEE18101,STU2263,5,90000,3000,2500,95500,95500,0,Paid
FEE18102,STU2263,6,90000,3000,2500,95500,95500,0,Paid
FEE18103,STU2263,7,90000,3000,2500,95500,95500,0,Paid
FEE18104,STU2263,8,90000,3000,2500,95500,95500,0,Paid
FEE18105,STU2264,1,90000,3000,2500,95500,95500,0,Paid
FEE18106,STU2264,2,90000,3000,2500,95500,95500,0,Paid
FEE18107,STU2264,3,90000,3000,2500,95500,77481,18019,Partially Paid
FEE18108,STU2264,4,90000,3000,2500,95500,83661,11839,Partially Paid
FEE18109,STU2264,5,90000,3000,2500,95500,95500,0,Paid
FEE18110,STU2264,6,90000,3000,2500,95500,91172,4328,Partially Paid
FEE18111,STU2264,7,90000,3000,2500,95500,95500,0,Paid
FEE18112,STU2264,8,90000,3000,2500,95500,95500,0,Paid
FEE18113,STU2265,1,90000,3000,2500,95500,95500,0,Paid
FEE18114,STU2265,2,90000,3000,2500,95500,95500,0,Paid
FEE18115,STU2265,3,90000,3000,2500,95500,95500,0,Paid
FEE18116,STU2265,4,90000,3000,2500,95500,95500,0,Paid
FEE18117,STU2265,5,90000,3000,2500,95500,95500,0,Paid
FEE18118,STU2265,6,90000,3000,2500,95500,58798,36702,Partially Paid
FEE18119,STU2265,7,90000,3000,2500,95500,95500,0,Paid
FEE18120,STU2265,8,90000,3000,2500,95500,64841,30659,Partially Paid
FEE18121,STU2266,1,90000,3000,2500,95500,95500,0,Paid
FEE18122,STU2266,2,90000,3000,2500,95500,95500,0,Paid
FEE18123,STU2266,3,90000,3000,2500,95500,89899,5601,Partially Paid
FEE18124,STU2266,4,90000,3000,2500,95500,95500,0,Paid
FEE18125,STU2266,5,90000,3000,2500,95500,79721,15779,Partially Paid
FEE18126,STU2266,6,90000,3000,2500,95500,95500,0,Paid
FEE18127,STU2266,7,90000,3000,2500,95500,84908,10592,Partially Paid
FEE18128,STU2266,8,90000,3000,2500,95500,95500,0,Paid
FEE18129,STU2267,1,90000,3000,2500,95500,57083,38417,Partially Paid
FEE18130,STU2267,2,90000,3000,2500,95500,95500,0,Paid
FEE18131,STU2267,3,90000,3000,2500,95500,93481,2019,Partially Paid
FEE18132,STU2267,4,90000,3000,2500,95500,95500,0,Paid
FEE18133,STU2267,5,90000,3000,2500,95500,95500,0,Paid
FEE18134,STU2267,6,90000,3000,2500,95500,61159,34341,Partially Paid
FEE18135,STU2267,7,90000,3000,2500,95500,95500,0,Paid
FEE18136,STU2267,8,90000,3000,2500,95500,57176,38324,Partially Paid
FEE18137,STU2268,1,90000,3000,2500,95500,95500,0,Paid
FEE18138,STU2268,2,90000,3000,2500,95500,86366,9134,Partially Paid
FEE18139,STU2268,3,90000,3000,2500,95500,95500,0,Paid
FEE18140,STU2268,4,90000,3000,2500,95500,95500,0,Paid
FEE18141,STU2268,5,90000,3000,2500,95500,95500,0,Paid
FEE18142,STU2268,6,90000,3000,2500,95500,95500,0,Paid
FEE18143,STU2268,7,90000,3000,2500,95500,95500,0,Paid
FEE18144,STU2268,8,90000,3000,2500,95500,83981,11519,Partially Paid
FEE18145,STU2269,1,90000,3000,2500,95500,79672,15828,Partially Paid
FEE18146,STU2269,2,90000,3000,2500,95500,95500,0,Paid
FEE18147,STU2269,3,90000,3000,2500,95500,81028,14472,Partially Paid
FEE18148,STU2269,4,90000,3000,2500,95500,95500,0,Paid
FEE18149,STU2269,5,90000,3000,2500,95500,78741,16759,Partially Paid
FEE18150,STU2269,6,90000,3000,2500,95500,95500,0,Paid
FEE18151,STU2269,7,90000,3000,2500,95500,95500,0,Paid
FEE18152,STU2269,8,90000,3000,2500,95500,95500,0,Paid
FEE18153,STU2270,1,90000,3000,2500,95500,95500,0,Paid
FEE18154,STU2270,2,90000,3000,2500,95500,95500,0,Paid
FEE18155,STU2270,3,90000,3000,2500,95500,95500,0,Paid
FEE18156,STU2270,4,90000,3000,2500,95500,95500,0,Paid
FEE18157,STU2270,5,90000,3000,2500,95500,95500,0,Paid
FEE18158,STU2270,6,90000,3000,2500,95500,95500,0,Paid
FEE18159,STU2270,7,90000,3000,2500,95500,81321,14179,Partially Paid
FEE18160,STU2270,8,90000,3000,2500,95500,95500,0,Paid
FEE18161,STU2271,1,90000,3000,2500,95500,75881,19619,Partially Paid
FEE18162,STU2271,2,90000,3000,2500,95500,95500,0,Paid
FEE18163,STU2271,3,90000,3000,2500,95500,95500,0,Paid
FEE18164,STU2271,4,90000,3000,2500,95500,0,95500,Pending
FEE18165,STU2271,5,90000,3000,2500,95500,57746,37754,Partially Paid
FEE18166,STU2271,6,90000,3000,2500,95500,95500,0,Paid
FEE18167,STU2271,7,90000,3000,2500,95500,95500,0,Paid
FEE18168,STU2271,8,90000,3000,2500,95500,95500,0,Paid
FEE18169,STU2272,1,90000,3000,2500,95500,95500,0,Paid
FEE18170,STU2272,2,90000,3000,2500,95500,59881,35619,Partially Paid
FEE18171,STU2272,3,90000,3000,2500,95500,0,95500,Pending
FEE18172,STU2272,4,90000,3000,2500,95500,95500,0,Paid
FEE18173,STU2272,5,90000,3000,2500,95500,95500,0,Paid
FEE18174,STU2272,6,90000,3000,2500,95500,84182,11318,Partially Paid
FEE18175,STU2272,7,90000,3000,2500,95500,95500,0,Paid
FEE18176,STU2272,8,90000,3000,2500,95500,95500,0,Paid
FEE18177,STU2273,1,90000,3000,2500,95500,95500,0,Paid
FEE18178,STU2273,2,90000,3000,2500,95500,95500,0,Paid
FEE18179,STU2273,3,90000,3000,2500,95500,95500,0,Paid
FEE18180,STU2273,4,90000,3000,2500,95500,95500,0,Paid
FEE18181,STU2273,5,90000,3000,2500,95500,75623,19877,Partially Paid
FEE18182,STU2273,6,90000,3000,2500,95500,95500,0,Paid
FEE18183,STU2273,7,90000,3000,2500,95500,95500,0,Paid
FEE18184,STU2273,8,90000,3000,2500,95500,95500,0,Paid
FEE18185,STU2274,1,90000,3000,2500,95500,67289,28211,Partially Paid
FEE18186,STU2274,2,90000,3000,2500,95500,95500,0,Paid
FEE18187,STU2274,3,90000,3000,2500,95500,95500,0,Paid
FEE18188,STU2274,4,90000,3000,2500,95500,95500,0,Paid
FEE18189,STU2274,5,90000,3000,2500,95500,95500,0,Paid
FEE18190,STU2274,6,90000,3000,2500,95500,0,95500,Pending
FEE18191,STU2274,7,90000,3000,2500,95500,95500,0,Paid
FEE18192,STU2274,8,90000,3000,2500,95500,95500,0,Paid
FEE18193,STU2275,1,90000,3000,2500,95500,68247,27253,Partially Paid
FEE18194,STU2275,2,90000,3000,2500,95500,95500,0,Paid
FEE18195,STU2275,3,90000,3000,2500,95500,95500,0,Paid
FEE18196,STU2275,4,90000,3000,2500,95500,64546,30954,Partially Paid
FEE18197,STU2275,5,90000,3000,2500,95500,69549,25951,Partially Paid
FEE18198,STU2275,6,90000,3000,2500,95500,95500,0,Paid
FEE18199,STU2275,7,90000,3000,2500,95500,95500,0,Paid
FEE18200,STU2275,8,90000,3000,2500,95500,95500,0,Paid
FEE18201,STU2276,1,90000,3000,2500,95500,95500,0,Paid
FEE18202,STU2276,2,90000,3000,2500,95500,67699,27801,Partially Paid
FEE18203,STU2276,3,90000,3000,2500,95500,95500,0,Paid
FEE18204,STU2276,4,90000,3000,2500,95500,95500,0,Paid
FEE18205,STU2276,5,90000,3000,2500,95500,95500,0,Paid
FEE18206,STU2276,6,90000,3000,2500,95500,75090,20410,Partially Paid
FEE18207,STU2276,7,90000,3000,2500,95500,95500,0,Paid
FEE18208,STU2276,8,90000,3000,2500,95500,88192,7308,Partially Paid
FEE18209,STU2277,1,90000,3000,2500,95500,95500,0,Paid
FEE18210,STU2277,2,90000,3000,2500,95500,69532,25968,Partially Paid
FEE18211,STU2277,3,90000,3000,2500,95500,95500,0,Paid
FEE18212,STU2277,4,90000,3000,2500,95500,95500,0,Paid
FEE18213,STU2277,5,90000,3000,2500,95500,95500,0,Paid
FEE18214,STU2277,6,90000,3000,2500,95500,65811,29689,Partially Paid
FEE18215,STU2277,7,90000,3000,2500,95500,0,95500,Pending
FEE18216,STU2277,8,90000,3000,2500,95500,58153,37347,Partially Paid
FEE18217,STU2278,1,90000,3000,2500,95500,76330,19170,Partially Paid
FEE18218,STU2278,2,90000,3000,2500,95500,95500,0,Paid
FEE18219,STU2278,3,90000,3000,2500,95500,95500,0,Paid
FEE18220,STU2278,4,90000,3000,2500,95500,78098,17402,Partially Paid
FEE18221,STU2278,5,90000,3000,2500,95500,95500,0,Paid
FEE18222,STU2278,6,90000,3000,2500,95500,95500,0,Paid
FEE18223,STU2278,7,90000,3000,2500,95500,0,95500,Pending
FEE18224,STU2278,8,90000,3000,2500,95500,64580,30920,Partially Paid
FEE18225,STU2279,1,90000,3000,2500,95500,0,95500,Pending
FEE18226,STU2279,2,90000,3000,2500,95500,95500,0,Paid
FEE18227,STU2279,3,90000,3000,2500,95500,81770,13730,Partially Paid
FEE18228,STU2279,4,90000,3000,2500,95500,95500,0,Paid
FEE18229,STU2279,5,90000,3000,2500,95500,95500,0,Paid
FEE18230,STU2279,6,90000,3000,2500,95500,95500,0,Paid
FEE18231,STU2279,7,90000,3000,2500,95500,95500,0,Paid
FEE18232,STU2279,8,90000,3000,2500,95500,95500,0,Paid
FEE18233,STU2280,1,90000,3000,2500,95500,52195,43305,Partially Paid
FEE18234,STU2280,2,90000,3000,2500,95500,95500,0,Paid
FEE18235,STU2280,3,90000,3000,2500,95500,95500,0,Paid
FEE18236,STU2280,4,90000,3000,2500,95500,95500,0,Paid
FEE18237,STU2280,5,90000,3000,2500,95500,63282,32218,Partially Paid
FEE18238,STU2280,6,90000,3000,2500,95500,61153,34347,Partially Paid
FEE18239,STU2280,7,90000,3000,2500,95500,0,95500,Pending
FEE18240,STU2280,8,90000,3000,2500,95500,95500,0,Paid
FEE18241,STU2281,1,90000,3000,2500,95500,95500,0,Paid
FEE18242,STU2281,2,90000,3000,2500,95500,95500,0,Paid
FEE18243,STU2281,3,90000,3000,2500,95500,88471,7029,Partially Paid
FEE18244,STU2281,4,90000,3000,2500,95500,0,95500,Pending
FEE18245,STU2281,5,90000,3000,2500,95500,95500,0,Paid
FEE18246,STU2281,6,90000,3000,2500,95500,0,95500,Pending
FEE18247,STU2281,7,90000,3000,2500,95500,95500,0,Paid
FEE18248,STU2281,8,90000,3000,2500,95500,95500,0,Paid
FEE18249,STU2282,1,90000,3000,2500,95500,95500,0,Paid
FEE18250,STU2282,2,90000,3000,2500,95500,62098,33402,Partially Paid
FEE18251,STU2282,3,90000,3000,2500,95500,95500,0,Paid
FEE18252,STU2282,4,90000,3000,2500,95500,91610,3890,Partially Paid
FEE18253,STU2282,5,90000,3000,2500,95500,95500,0,Paid
FEE18254,STU2282,6,90000,3000,2500,95500,95500,0,Paid
FEE18255,STU2282,7,90000,3000,2500,95500,95500,0,Paid
FEE18256,STU2282,8,90000,3000,2500,95500,0,95500,Pending
FEE18257,STU2283,1,90000,3000,2500,95500,95500,0,Paid
FEE18258,STU2283,2,90000,3000,2500,95500,95500,0,Paid
FEE18259,STU2283,3,90000,3000,2500,95500,95500,0,Paid
FEE18260,STU2283,4,90000,3000,2500,95500,95500,0,Paid
FEE18261,STU2283,5,90000,3000,2500,95500,84094,11406,Partially Paid
FEE18262,STU2283,6,90000,3000,2500,95500,95500,0,Paid
FEE18263,STU2283,7,90000,3000,2500,95500,0,95500,Pending
FEE18264,STU2283,8,90000,3000,2500,95500,95500,0,Paid
FEE18265,STU2284,1,90000,3000,2500,95500,95500,0,Paid
FEE18266,STU2284,2,90000,3000,2500,95500,95500,0,Paid
FEE18267,STU2284,3,90000,3000,2500,95500,95500,0,Paid
FEE18268,STU2284,4,90000,3000,2500,95500,95500,0,Paid
FEE18269,STU2284,5,90000,3000,2500,95500,52964,42536,Partially Paid
FEE18270,STU2284,6,90000,3000,2500,95500,95500,0,Paid
FEE18271,STU2284,7,90000,3000,2500,95500,95500,0,Paid
FEE18272,STU2284,8,90000,3000,2500,95500,0,95500,Pending
FEE18273,STU2285,1,90000,3000,2500,95500,95500,0,Paid
FEE18274,STU2285,2,90000,3000,2500,95500,95500,0,Paid
FEE18275,STU2285,3,90000,3000,2500,95500,95500,0,Paid
FEE18276,STU2285,4,90000,3000,2500,95500,95500,0,Paid
FEE18277,STU2285,5,90000,3000,2500,95500,95500,0,Paid
FEE18278,STU2285,6,90000,3000,2500,95500,95500,0,Paid
FEE18279,STU2285,7,90000,3000,2500,95500,86321,9179,Partially Paid
FEE18280,STU2285,8,90000,3000,2500,95500,95500,0,Paid
FEE18281,STU2286,1,90000,3000,2500,95500,0,95500,Pending
FEE18282,STU2286,2,90000,3000,2500,95500,54659,40841,Partially Paid
FEE18283,STU2286,3,90000,3000,2500,95500,95500,0,Paid
FEE18284,STU2286,4,90000,3000,2500,95500,95500,0,Paid
FEE18285,STU2286,5,90000,3000,2500,95500,95500,0,Paid
FEE18286,STU2286,6,90000,3000,2500,95500,95500,0,Paid
FEE18287,STU2286,7,90000,3000,2500,95500,95500,0,Paid
FEE18288,STU2286,8,90000,3000,2500,95500,83548,11952,Partially Paid
FEE18289,STU2287,1,90000,3000,2500,95500,95500,0,Paid
FEE18290,STU2287,2,90000,3000,2500,95500,95500,0,Paid
FEE18291,STU2287,3,90000,3000,2500,95500,95500,0,Paid
FEE18292,STU2287,4,90000,3000,2500,95500,95500,0,Paid
FEE18293,STU2287,5,90000,3000,2500,95500,95500,0,Paid
FEE18294,STU2287,6,90000,3000,2500,95500,93465,2035,Partially Paid
FEE18295,STU2287,7,90000,3000,2500,95500,95500,0,Paid
FEE18296,STU2287,8,90000,3000,2500,95500,95500,0,Paid
FEE18297,STU2288,1,90000,3000,2500,95500,91773,3727,Partially Paid
FEE18298,STU2288,2,90000,3000,2500,95500,55035,40465,Partially Paid
FEE18299,STU2288,3,90000,3000,2500,95500,95500,0,Paid
FEE18300,STU2288,4,90000,3000,2500,95500,95500,0,Paid
FEE18301,STU2288,5,90000,3000,2500,95500,80499,15001,Partially Paid
FEE18302,STU2288,6,90000,3000,2500,95500,95500,0,Paid
FEE18303,STU2288,7,90000,3000,2500,95500,0,95500,Pending
FEE18304,STU2288,8,90000,3000,2500,95500,94155,1345,Partially Paid
FEE18305,STU2289,1,90000,3000,2500,95500,95500,0,Paid
FEE18306,STU2289,2,90000,3000,2500,95500,95500,0,Paid
FEE18307,STU2289,3,90000,3000,2500,95500,0,95500,Pending
FEE18308,STU2289,4,90000,3000,2500,95500,95500,0,Paid
FEE18309,STU2289,5,90000,3000,2500,95500,69577,25923,Partially Paid
FEE18310,STU2289,6,90000,3000,2500,95500,74681,20819,Partially Paid
FEE18311,STU2289,7,90000,3000,2500,95500,95500,0,Paid
FEE18312,STU2289,8,90000,3000,2500,95500,95500,0,Paid
FEE18313,STU2290,1,90000,3000,2500,95500,95500,0,Paid
FEE18314,STU2290,2,90000,3000,2500,95500,95500,0,Paid
FEE18315,STU2290,3,90000,3000,2500,95500,95500,0,Paid
FEE18316,STU2290,4,90000,3000,2500,95500,73365,22135,Partially Paid
FEE18317,STU2290,5,90000,3000,2500,95500,95500,0,Paid
FEE18318,STU2290,6,90000,3000,2500,95500,95500,0,Paid
FEE18319,STU2290,7,90000,3000,2500,95500,95500,0,Paid
FEE18320,STU2290,8,90000,3000,2500,95500,95500,0,Paid
FEE18321,STU2291,1,90000,3000,2500,95500,95500,0,Paid
FEE18322,STU2291,2,90000,3000,2500,95500,95500,0,Paid
FEE18323,STU2291,3,90000,3000,2500,95500,0,95500,Pending
FEE18324,STU2291,4,90000,3000,2500,95500,95500,0,Paid
FEE18325,STU2291,5,90000,3000,2500,95500,95500,0,Paid
FEE18326,STU2291,6,90000,3000,2500,95500,0,95500,Pending
FEE18327,STU2291,7,90000,3000,2500,95500,95500,0,Paid
FEE18328,STU2291,8,90000,3000,2500,95500,95500,0,Paid
FEE18329,STU2292,1,90000,3000,2500,95500,74081,21419,Partially Paid
FEE18330,STU2292,2,90000,3000,2500,95500,95500,0,Paid
FEE18331,STU2292,3,90000,3000,2500,95500,95500,0,Paid
FEE18332,STU2292,4,90000,3000,2500,95500,0,95500,Pending
FEE18333,STU2292,5,90000,3000,2500,95500,95500,0,Paid
FEE18334,STU2292,6,90000,3000,2500,95500,0,95500,Pending
FEE18335,STU2292,7,90000,3000,2500,95500,62201,33299,Partially Paid
FEE18336,STU2292,8,90000,3000,2500,95500,95500,0,Paid
FEE18337,STU2293,1,90000,3000,2500,95500,95500,0,Paid
FEE18338,STU2293,2,90000,3000,2500,95500,64368,31132,Partially Paid
FEE18339,STU2293,3,90000,3000,2500,95500,95500,0,Paid
FEE18340,STU2293,4,90000,3000,2500,95500,95500,0,Paid
FEE18341,STU2293,5,90000,3000,2500,95500,95500,0,Paid
FEE18342,STU2293,6,90000,3000,2500,95500,0,95500,Pending
FEE18343,STU2293,7,90000,3000,2500,95500,95500,0,Paid
FEE18344,STU2293,8,90000,3000,2500,95500,80567,14933,Partially Paid
FEE18345,STU2294,1,90000,3000,2500,95500,95500,0,Paid
FEE18346,STU2294,2,90000,3000,2500,95500,95500,0,Paid
FEE18347,STU2294,3,90000,3000,2500,95500,95500,0,Paid
FEE18348,STU2294,4,90000,3000,2500,95500,95500,0,Paid
FEE18349,STU2294,5,90000,3000,2500,95500,95500,0,Paid
FEE18350,STU2294,6,90000,3000,2500,95500,95500,0,Paid
FEE18351,STU2294,7,90000,3000,2500,95500,95500,0,Paid
FEE18352,STU2294,8,90000,3000,2500,95500,95500,0,Paid
FEE18353,STU2295,1,90000,3000,2500,95500,82098,13402,Partially Paid
FEE18354,STU2295,2,90000,3000,2500,95500,95500,0,Paid
FEE18355,STU2295,3,90000,3000,2500,95500,95500,0,Paid
FEE18356,STU2295,4,90000,3000,2500,95500,95500,0,Paid
FEE18357,STU2295,5,90000,3000,2500,95500,95500,0,Paid
FEE18358,STU2295,6,90000,3000,2500,95500,95500,0,Paid
FEE18359,STU2295,7,90000,3000,2500,95500,0,95500,Pending
FEE18360,STU2295,8,90000,3000,2500,95500,95500,0,Paid
FEE18361,STU2296,1,90000,3000,2500,95500,95500,0,Paid
FEE18362,STU2296,2,90000,3000,2500,95500,95500,0,Paid
FEE18363,STU2296,3,90000,3000,2500,95500,95500,0,Paid
FEE18364,STU2296,4,90000,3000,2500,95500,95500,0,Paid
FEE18365,STU2296,5,90000,3000,2500,95500,95500,0,Paid
FEE18366,STU2296,6,90000,3000,2500,95500,95500,0,Paid
FEE18367,STU2296,7,90000,3000,2500,95500,95500,0,Paid
FEE18368,STU2296,8,90000,3000,2500,95500,95500,0,Paid
FEE18369,STU2297,1,90000,3000,2500,95500,95500,0,Paid
FEE18370,STU2297,2,90000,3000,2500,95500,95500,0,Paid
FEE18371,STU2297,3,90000,3000,2500,95500,0,95500,Pending
FEE18372,STU2297,4,90000,3000,2500,95500,95500,0,Paid
FEE18373,STU2297,5,90000,3000,2500,95500,0,95500,Pending
FEE18374,STU2297,6,90000,3000,2500,95500,53719,41781,Partially Paid
FEE18375,STU2297,7,90000,3000,2500,95500,95500,0,Paid
FEE18376,STU2297,8,90000,3000,2500,95500,95500,0,Paid
FEE18377,STU2298,1,90000,3000,2500,95500,95500,0,Paid
FEE18378,STU2298,2,90000,3000,2500,95500,57784,37716,Partially Paid
FEE18379,STU2298,3,90000,3000,2500,95500,95500,0,Paid
FEE18380,STU2298,4,90000,3000,2500,95500,92313,3187,Partially Paid
FEE18381,STU2298,5,90000,3000,2500,95500,95500,0,Paid
FEE18382,STU2298,6,90000,3000,2500,95500,0,95500,Pending
FEE18383,STU2298,7,90000,3000,2500,95500,95500,0,Paid
FEE18384,STU2298,8,90000,3000,2500,95500,95500,0,Paid
FEE18385,STU2299,1,90000,3000,2500,95500,95500,0,Paid
FEE18386,STU2299,2,90000,3000,2500,95500,95500,0,Paid
FEE18387,STU2299,3,90000,3000,2500,95500,95500,0,Paid
FEE18388,STU2299,4,90000,3000,2500,95500,95500,0,Paid
FEE18389,STU2299,5,90000,3000,2500,95500,73617,21883,Partially Paid
FEE18390,STU2299,6,90000,3000,2500,95500,95500,0,Paid
FEE18391,STU2299,7,90000,3000,2500,95500,0,95500,Pending
FEE18392,STU2299,8,90000,3000,2500,95500,93156,2344,Partially Paid
FEE18393,STU2300,1,90000,3000,2500,95500,95500,0,Paid
FEE18394,STU2300,2,90000,3000,2500,95500,86534,8966,Partially Paid
FEE18395,STU2300,3,90000,3000,2500,95500,95500,0,Paid
FEE18396,STU2300,4,90000,3000,2500,95500,89683,5817,Partially Paid
FEE18397,STU2300,5,90000,3000,2500,95500,95500,0,Paid
FEE18398,STU2300,6,90000,3000,2500,95500,95500,0,Paid
FEE18399,STU2300,7,90000,3000,2500,95500,76045,19455,Partially Paid
FEE18400,STU2300,8,90000,3000,2500,95500,0,95500,Pending
FEE18401,STU2301,1,90000,3000,2500,95500,95500,0,Paid
FEE18402,STU2301,2,90000,3000,2500,95500,95500,0,Paid
FEE18403,STU2301,3,90000,3000,2500,95500,95500,0,Paid
FEE18404,STU2301,4,90000,3000,2500,95500,95500,0,Paid
FEE18405,STU2301,5,90000,3000,2500,95500,95500,0,Paid
FEE18406,STU2301,6,90000,3000,2500,95500,95500,0,Paid
FEE18407,STU2301,7,90000,3000,2500,95500,95500,0,Paid
FEE18408,STU2301,8,90000,3000,2500,95500,95500,0,Paid
FEE18409,STU2302,1,90000,3000,2500,95500,95500,0,Paid
FEE18410,STU2302,2,90000,3000,2500,95500,95500,0,Paid
FEE18411,STU2302,3,90000,3000,2500,95500,0,95500,Pending
FEE18412,STU2302,4,90000,3000,2500,95500,95500,0,Paid
FEE18413,STU2302,5,90000,3000,2500,95500,55245,40255,Partially Paid
FEE18414,STU2302,6,90000,3000,2500,95500,0,95500,Pending
FEE18415,STU2302,7,90000,3000,2500,95500,95500,0,Paid
FEE18416,STU2302,8,90000,3000,2500,95500,0,95500,Pending
FEE18417,STU2303,1,90000,3000,2500,95500,95500,0,Paid
FEE18418,STU2303,2,90000,3000,2500,95500,95500,0,Paid
FEE18419,STU2303,3,90000,3000,2500,95500,95500,0,Paid
FEE18420,STU2303,4,90000,3000,2500,95500,95500,0,Paid
FEE18421,STU2303,5,90000,3000,2500,95500,95500,0,Paid
FEE18422,STU2303,6,90000,3000,2500,95500,95500,0,Paid
FEE18423,STU2303,7,90000,3000,2500,95500,95500,0,Paid
FEE18424,STU2303,8,90000,3000,2500,95500,95500,0,Paid
FEE18425,STU2304,1,90000,3000,2500,95500,83630,11870,Partially Paid
FEE18426,STU2304,2,90000,3000,2500,95500,92756,2744,Partially Paid
FEE18427,STU2304,3,90000,3000,2500,95500,88397,7103,Partially Paid
FEE18428,STU2304,4,90000,3000,2500,95500,95500,0,Paid
FEE18429,STU2304,5,90000,3000,2500,95500,95500,0,Paid
FEE18430,STU2304,6,90000,3000,2500,95500,95500,0,Paid
FEE18431,STU2304,7,90000,3000,2500,95500,95500,0,Paid
FEE18432,STU2304,8,90000,3000,2500,95500,95500,0,Paid
FEE18433,STU2305,1,90000,3000,2500,95500,0,95500,Pending
FEE18434,STU2305,2,90000,3000,2500,95500,95500,0,Paid
FEE18435,STU2305,3,90000,3000,2500,95500,95500,0,Paid
FEE18436,STU2305,4,90000,3000,2500,95500,95500,0,Paid
FEE18437,STU2305,5,90000,3000,2500,95500,80584,14916,Partially Paid
FEE18438,STU2305,6,90000,3000,2500,95500,95500,0,Paid
FEE18439,STU2305,7,90000,3000,2500,95500,95500,0,Paid
FEE18440,STU2305,8,90000,3000,2500,95500,95500,0,Paid
FEE18441,STU2306,1,90000,3000,2500,95500,95500,0,Paid
